G-truth    | Predict    | Edited     | Image path                                                       
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_3_9.png       
chính      | chình      | chình      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_5_12.png      
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_5_0.png       
sử         | si         | si         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_5_2.png       
tổ         | tố         | tố         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_5_16.png      
Thứ        | Thú        | Thú        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_4_1_12.png      
Y          | Ya         | Ya         | ./data/VNOnDB/word_test/20160530_0176_25288_tg_0_1_6.png         
Hong       | Hung       | Hung       | ./data/VNOnDB/word_test/20160530_0176_25288_tg_0_3_13.png        
kiến       | liến       | liến       | ./data/VNOnDB/word_test/20160530_0176_25288_tg_0_4_6.png         
vòng       | vàng       | vàng       | ./data/VNOnDB/word_test/20160530_0176_25288_tg_0_5_11.png        
hệ         | lệ         | lệ         | ./data/VNOnDB/word_test/20160530_0176_25288_tg_0_4_14.png        
lô         | bô         | bô         | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_0_3_8.png        
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_1_1_16.png       
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_1_0_16.png       
chẩn       | chuẩn      | chuẩn      | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_1_4_0.png        
viện       | Viện       | Viện       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_2_5.png        
len        | ken        | ken        | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_1_11.png       
xóc        | cóc        | cóc        | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_3_19.png       
bó         | bỏ         | bỏ         | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_3_6.png        
hụ         | nụ         | nụ         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_1_12.png       
đường      | Đường      | Đường      | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_3_0.png        
xích       | xách       | xách       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_3_12.png       
phóng      | phòng      | phòng      | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_4_15.png       
dân        | đân        | đân        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_0_5.png        
kẻ         | kể         | kể         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_4_4.png        
dừng       | dùng       | dùng       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_0_17.png       
hẻm        | hăm        | hăm        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_0_11.png       
đón        | đóa        | đóa        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_0_12.png       
các        | Các        | Các        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_1_0.png        
em         | en         | en         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_1_3.png        
y          | Y          | Y          | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_1_14.png       
hầu        | hần        | hần        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_4_3.png        
động       | đông       | đông       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_4_11.png       
tiêm       | tiếm       | tiếm       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_5_3.png        
hú         | lú         | lú         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_1_6.png        
chừng      | chưng      | chưng      | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_4_11.png       
vòng       | còng       | còng       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_3_15.png       
hừ         | Lừ         | Lừ         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_3_1.png        
cụ         | ca         | ca         | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_4_2.png        
y          | g          | g          | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_3_10.png       
mửa        | mứa        | mứa        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_5_4.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_0_6.png         
Tuổi       | tuổi       | tuổi       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_0_16.png        
Trẻ        | trẻ        | trẻ        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_0_17.png        
Y          | y          | y          | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_1_6.png         
khẩu       | khẩn       | khẩn       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_3_6.png         
khu        | khi        | khi        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_3_12.png        
Kong       | kong       | kong       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_3_16.png        
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_4_5.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_4_6.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_4_12.png        
lòng       | lông       | lông       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_5_14.png        
cùng       | công       | công       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_6_14.png        
loại       | loạn       | loạn       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_6_15.png        
hạn        | hạm        | hạm        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_5_10.png        
sản        | Sản        | Sản        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_7_0.png         
Chương     | chương     | chương     | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_0_0_0.png       
trách      | tránh      | tránh      | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_8_14.png        
bệnh       | lệnh       | lệnh       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_8_12.png        
sở         | số         | số         | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_8_9.png         
IX         | IXX        | IXX        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_0_0_13.png      
có         | Có         | Có         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_0_2_0.png       
chỉnh      | Chỉnh      | Chỉnh      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_0_2_8.png       
chức       | Chức       | Chức       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_0_5_5.png       
Xử         | xử         | xử         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_0_0.png       
Đảng       | sảng       | sảng       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_0_11.png      
Thực       | Chực       | Chực       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_1_11.png      
sai        | Sai        | Sai        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_1_3.png       
che        | Che        | Che        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_1_9.png       
quy        | qui        | qui        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_1_15.png      
cán        | Cán        | Cán        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_2_3.png       
nhũng      | nhưng      | nhưng      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_2_14.png      
chiến      | Chiến      | Chiến      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_3_15.png      
Kiện       | kiện       | kiện       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_3_9.png       
và         | rà         | rà         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_4_11.png      
Về         | về         | về         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_0_0.png       
CC         | CCC        | CCC        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_2_9.png       
trên       | tiên       | tiên       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_2_13.png      
Xây        | xây        | xây        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_4_3.png       
chóng      | Chóng      | Chóng      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_6_1.png       
Kiên       | kiên       | kiên       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_5_3.png       
chấn       | Chấn       | Chấn       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_5_5.png       
nhũng      | những      | những      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_1_17.png      
chất       | Chất       | Chất       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_0_11.png      
Kiểm       | kiểm       | kiểm       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_1_7.png       
nhà        | nhá        | nhá        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_2_8.png       
vụ         | vạ         | vạ         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_1_15.png      
Về         | về         | về         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_2_14.png      
trên       | tiên       | tiên       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_4_12.png      
sản        | Sản        | Sản        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_3_6.png       
độ         | Độ         | Độ         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_3_13.png      
ngành      | nghành     | nghành     | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_5_6.png       
trúc       | túc        | túc        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_5_12.png      
khai       | Khai       | Khai       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_0_15.png      
vụ         | vục        | vục        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_5_8.png       
lại        | lai        | lai        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_2_9.png       
cổ         | Cổ         | Cổ         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_1_11.png      
trình      | tình       | tình       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_4_14.png      
số         | sô         | sô         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_3_8.png       
Rà         | rà         | rà         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_4_10.png      
Về         | về         | về         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_5_6.png       
giáo       | giác       | giác       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_6_14.png      
cho        | Cho        | Cho        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_6_13.png      
đào        | đèo        | đèo        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_6_17.png      
tạo        | tào        | tào        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_6_18.png      
chương     | Chương     | Chương     | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_5_2_13.png      
trung      | thung      | thung      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_5_2_9.png       
cho        | Cho        | Cho        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_5_2_12.png      
sơ         | cơ         | cơ         | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_5_1_8.png       
bài        | bào        | bào        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_0_15.png      
lên        | lêu        | lêu        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_1_3.png       
Trương     | trương     | trương     | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_2_3.png       
Nhung      | Thung      | Thung      | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_3_12.png      
ủng        | sủng       | sủng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_2_0.png       
67         | G7         | G7         | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_2_10.png      
Trẻ        | trẻ        | trẻ        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_1_0_5.png       
phiêu      | phiên      | phiên      | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_0_15.png      
xứng       | xửng       | xửng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_1_5_11.png      
bạt        | bụt        | bụt        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_0_16.png      
thì        | trì        | trì        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_0_19.png      
cày        | cáy        | cáy        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_1_3.png       
ấy         | cấy        | cấy        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_0_5.png       
sống       | sông       | sông       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_2_4.png       
ngày       | ngây       | ngây       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_2_6.png       
Đáng       | đàng       | đàng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_2_14.png      
đô         | độ         | độ         | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_1_9.png       
thắng      | thằng      | thằng      | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_4_5.png       
sống       | sồng       | sồng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_3_15.png      
may        | mai        | mai        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_4_0.png       
trong      | trông      | trông      | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_5_16.png      
Lại        | tại        | tại        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_0_0.png       
lĩnh       | lình       | lình       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_1_9.png       
vực        | cực        | cực        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_1_10.png      
thảm       | thâm       | thâm       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_4_0.png       
Vậy        | vậy        | vậy        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_3_5.png       
trường     | trương     | trương     | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_4_12.png      
thêm       | thên       | thên       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_4_6.png       
và         | vá         | vá         | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_5_2.png       
nghênh     | nghành     | nghành     | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_0_4.png       
sống       | sồng       | sồng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_6_0.png       
việc       | biệc       | biệc       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_0_9.png       
ta         | tao        | tao        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_0_1.png       
cảng       | củng       | củng       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_1_13.png      
đối        | đời        | đời        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_2_14.png      
tin        | tia        | tia        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_3_16.png      
Có         | Cô         | Cô         | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_3_12.png      
Phải       | phải       | phải       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_5_0_0.png       
Nhóm       | nhâm       | nhâm       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_5_0_8.png       
gồm        | gầm        | gầm        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_5_0_14.png      
